images,x,y
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0271.jpg,244.99,248.63
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0272.jpg,276.41,249.81
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0273.jpg,250.95,257.5
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0274.jpg,313.36,258.83
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0275.jpg,239.73,252.24
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0276.jpg,271.9,259.91
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0277.jpg,250.48,261.59
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0278.jpg,249.61,270.07
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0279.jpg,257.82,264.49
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0280.jpg,253.0,290.68
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0281.jpg,244.25,265.68
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0282.jpg,257.03,278.34
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0283.jpg,294.98,275.17
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0284.jpg,297.9,248.01
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0285.jpg,280.62,257.57
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0286.jpg,250.46,262.25
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0287.jpg,271.0,267.08
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0288.jpg,248.71,253.01
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0289.jpg,258.46,256.39
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0290.jpg,310.25,259.79
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0291.jpg,321.33,262.99
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0292.jpg,322.82,266.96
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0293.jpg,266.78,261.51
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0294.jpg,290.73,251.85
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0295.jpg,266.17,249.15
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0296.jpg,232.74,253.39
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0297.jpg,269.21,256.27
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0298.jpg,283.47,247.39
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0299.jpg,274.41,260.36
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0300.jpg,260.87,253.56
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0301.jpg,245.31,259.29
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0302.jpg,255.26,266.17
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0303.jpg,325.57,252.52
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0304.jpg,262.96,268.36
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0305.jpg,251.52,267.0
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0306.jpg,241.02,261.99
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0307.jpg,238.59,253.54
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0308.jpg,278.08,260.34
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0309.jpg,262.04,270.87
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0310.jpg,255.91,266.01
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0311.jpg,264.22,264.97
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0312.jpg,249.37,265.98
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0313.jpg,250.52,264.48
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0314.jpg,257.58,266.82
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0315.jpg,254.71,264.38
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0316.jpg,254.6,267.73
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0317.jpg,254.12,262.81
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0318.jpg,255.32,268.33
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0319.jpg,257.65,268.34
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0320.jpg,302.16,252.56
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0321.jpg,301.47,252.79
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0322.jpg,247.22,263.29
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0323.jpg,267.45,267.41
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0324.jpg,260.39,263.39
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0325.jpg,254.85,269.86
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0326.jpg,259.11,269.43
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0327.jpg,259.71,258.87
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0328.jpg,270.18,250.92
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0329.jpg,255.38,279.29
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0330.jpg,296.51,277.47
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0331.jpg,294.01,275.05
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0332.jpg,301.39,250.61
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0333.jpg,314.63,273.19
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0334.jpg,251.98,252.9
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0335.jpg,260.37,256.52
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0336.jpg,304.83,257.16
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0337.jpg,262.66,255.42
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0338.jpg,306.54,268.53
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0339.jpg,264.92,265.67
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0340.jpg,284.93,270.92
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0341.jpg,329.29,264.87
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0342.jpg,257.73,267.1
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0343.jpg,263.35,262.48
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0344.jpg,245.68,258.93
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0345.jpg,281.33,255.08
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0346.jpg,281.06,275.38
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0347.jpg,258.68,269.35
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0348.jpg,290.73,300.94
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0349.jpg,251.99,253.19
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0350.jpg,253.94,252.93
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0351.jpg,255.84,253.5
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0352.jpg,282.24,262.79
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0353.jpg,313.81,258.26
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0354.jpg,277.11,269.02
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0355.jpg,290.64,268.1
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0356.jpg,296.43,259.83
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0357.jpg,260.45,268.85
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0358.jpg,310.67,278.75
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0359.jpg,298.71,267.85
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/n0360.jpg,298.36,270.72
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0001.jpg,329.03,269.02
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0002.jpg,354.41,261.49
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0003.jpg,271.67,262.78
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0004.jpg,348.95,274.91
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0005.jpg,356.8,263.76
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0006.jpg,329.54,279.12
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0007.jpg,326.37,265.09
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0008.jpg,329.71,268.14
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0009.jpg,326.31,265.82
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0010.jpg,324.05,273.21
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0011.jpg,353.16,261.75
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0012.jpg,357.18,263.21
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0013.jpg,295.55,265.1
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0014.jpg,275.11,279.23
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0015.jpg,353.67,264.38
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0016.jpg,303.93,257.93
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0017.jpg,274.7,265.25
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0018.jpg,353.66,259.06
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0019.jpg,323.23,263.11
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0020.jpg,326.17,260.43
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0021.jpg,327.84,257.77
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0022.jpg,270.29,261.67
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0023.jpg,353.88,255.89
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0024.jpg,324.15,263.21
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0025.jpg,297.6,265.36
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0026.jpg,354.73,260.09
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0027.jpg,351.53,257.32
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0028.jpg,326.03,266.1
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0029.jpg,353.24,270.88
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0030.jpg,328.37,265.95
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0031.jpg,332.83,266.03
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0032.jpg,326.63,264.23
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0033.jpg,356.02,265.54
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0034.jpg,331.29,270.31
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0035.jpg,349.22,259.21
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0036.jpg,279.42,266.73
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0037.jpg,294.11,264.26
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0038.jpg,328.83,263.88
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0039.jpg,328.8,266.01
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0040.jpg,331.73,261.79
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0041.jpg,273.47,266.51
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0042.jpg,353.71,255.82
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0043.jpg,324.94,269.4
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0044.jpg,328.25,263.4
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0045.jpg,340.25,266.91
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0046.jpg,363.45,234.96
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0047.jpg,358.94,261.27
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0048.jpg,325.91,267.26
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0049.jpg,357.96,271.39
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0050.jpg,327.66,261.2
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0051.jpg,352.03,264.04
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0052.jpg,326.29,261.9
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0053.jpg,334.18,258.27
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0054.jpg,355.95,257.83
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0055.jpg,328.52,262.81
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0056.jpg,328.32,267.09
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0057.jpg,352.37,260.15
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0058.jpg,298.87,267.0
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0059.jpg,324.81,261.7
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0060.jpg,324.13,262.16
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0061.jpg,322.01,262.86
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0062.jpg,327.45,279.34
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0063.jpg,355.26,259.81
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0064.jpg,356.86,258.74
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0065.jpg,267.13,262.77
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0066.jpg,336.26,266.81
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0067.jpg,323.97,264.65
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0068.jpg,328.82,267.56
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0069.jpg,354.62,257.76
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0070.jpg,354.46,263.56
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0071.jpg,353.77,257.64
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0072.jpg,330.94,272.05
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0073.jpg,331.77,264.91
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0074.jpg,357.2,259.02
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0075.jpg,326.12,263.86
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0076.jpg,273.23,260.63
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0077.jpg,301.45,253.99
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0078.jpg,327.56,265.09
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0079.jpg,331.33,266.63
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0080.jpg,331.49,259.55
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0081.jpg,350.25,259.09
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0082.jpg,379.91,262.81
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0083.jpg,351.48,257.37
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0084.jpg,328.92,264.74
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0085.jpg,325.67,262.86
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0086.jpg,326.65,270.29
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0087.jpg,330.95,268.28
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0088.jpg,359.52,266.87
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0089.jpg,329.23,261.68
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0090.jpg,324.27,263.31
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0091.jpg,356.69,263.44
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0092.jpg,274.5,265.98
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0093.jpg,357.41,255.86
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0094.jpg,328.43,268.01
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0095.jpg,297.57,263.04
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0096.jpg,350.17,251.23
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0097.jpg,361.14,257.95
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0098.jpg,340.79,262.71
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0099.jpg,327.52,262.24
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0100.jpg,324.41,259.05
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0101.jpg,299.03,265.67
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0102.jpg,337.99,272.22
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0103.jpg,293.16,257.53
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0104.jpg,355.64,260.07
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0105.jpg,282.37,255.85
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0106.jpg,325.77,265.79
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0107.jpg,352.57,265.25
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0108.jpg,326.07,268.59
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0109.jpg,323.21,258.75
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0110.jpg,354.98,259.95
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0111.jpg,352.5,262.14
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0112.jpg,294.06,257.7
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0113.jpg,356.61,258.53
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0114.jpg,328.85,268.46
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0115.jpg,326.48,261.05
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0116.jpg,267.87,269.29
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0117.jpg,325.2,273.04
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0118.jpg,321.17,263.34
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0119.jpg,353.25,263.89
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0120.jpg,353.21,259.4
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0121.jpg,361.05,258.59
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0122.jpg,351.97,264.69
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0123.jpg,299.78,261.67
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0124.jpg,322.88,266.02
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0125.jpg,323.25,264.21
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0126.jpg,244.19,257.24
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0127.jpg,303.52,263.04
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0128.jpg,262.77,263.61
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0129.jpg,323.18,265.65
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0130.jpg,301.92,263.35
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0131.jpg,286.48,271.64
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0132.jpg,358.01,257.53
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0133.jpg,349.91,260.18
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0134.jpg,334.09,259.17
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0135.jpg,359.61,267.84
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0136.jpg,358.15,258.27
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0137.jpg,357.73,264.26
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0138.jpg,294.26,272.98
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0139.jpg,348.82,256.66
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0140.jpg,354.22,259.84
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0141.jpg,327.11,268.18
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0142.jpg,333.52,263.64
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0143.jpg,325.78,260.66
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0144.jpg,358.65,255.36
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0145.jpg,350.79,256.92
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0146.jpg,324.45,259.88
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0147.jpg,353.05,265.52
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0148.jpg,350.56,258.42
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0149.jpg,358.33,264.47
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0150.jpg,278.36,261.7
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0151.jpg,357.03,257.63
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0152.jpg,355.97,258.47
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0153.jpg,356.16,258.03
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0154.jpg,256.63,263.63
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0155.jpg,270.85,270.33
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0156.jpg,336.46,261.04
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0157.jpg,347.84,258.17
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0158.jpg,353.77,260.28
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0159.jpg,330.51,288.12
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0160.jpg,353.41,262.7
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0161.jpg,345.69,262.74
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0162.jpg,278.84,265.75
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0163.jpg,331.35,264.28
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0164.jpg,331.7,269.25
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0165.jpg,333.69,264.36
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0166.jpg,349.56,257.89
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0167.jpg,270.26,263.33
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0168.jpg,356.8,261.27
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0169.jpg,328.11,267.19
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0170.jpg,336.78,260.39
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0171.jpg,273.04,265.19
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0172.jpg,329.64,261.9
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0173.jpg,360.14,258.87
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0174.jpg,352.43,262.93
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0175.jpg,338.93,266.87
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0176.jpg,332.86,267.07
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0177.jpg,353.45,264.6
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0178.jpg,355.01,259.81
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0179.jpg,328.81,262.69
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0180.jpg,349.78,252.01
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0181.jpg,353.22,270.4
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0182.jpg,353.91,265.06
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0183.jpg,352.38,261.78
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0184.jpg,241.21,265.21
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0185.jpg,330.53,269.1
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0186.jpg,327.51,262.86
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0187.jpg,353.21,261.52
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0188.jpg,326.56,260.67
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0189.jpg,358.79,259.96
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0190.jpg,352.35,258.7
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0191.jpg,322.08,263.2
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0192.jpg,299.54,258.43
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0193.jpg,253.77,224.04
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0194.jpg,332.54,264.89
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0195.jpg,331.43,261.62
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0196.jpg,339.41,265.61
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0197.jpg,350.48,264.41
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0198.jpg,354.22,259.06
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0199.jpg,322.14,268.93
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0200.jpg,327.87,268.65
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0201.jpg,349.19,262.35
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0202.jpg,355.27,260.33
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0203.jpg,326.08,264.02
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0204.jpg,329.03,263.55
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0205.jpg,366.51,255.73
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0206.jpg,356.22,260.54
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0207.jpg,328.03,270.87
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0208.jpg,352.74,259.29
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0209.jpg,330.82,268.76
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0210.jpg,265.63,267.45
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0211.jpg,333.63,272.27
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0212.jpg,327.93,260.58
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0213.jpg,297.67,260.97
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0214.jpg,324.25,262.44
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0215.jpg,275.65,261.62
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0216.jpg,292.37,264.08
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0217.jpg,268.04,269.92
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0218.jpg,352.38,260.12
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0219.jpg,297.61,261.62
/media/ubuntu/data2/Fover_center/Refuge/preprocess512/V0220.jpg,331.62,260.03
